id,nombre,edad,descripcion,tamaño,inserted_at,updated_at
bbcaf7c8-77a1-4c78-8d7e-96dc4b4a7b8e,Kirby,25,Pituitary biopsy NOS,34,2022-06-05 13:56:46,2022-09-24 21:41:01
4139221b-c7c8-467e-ab37-b6c93b365c4c,Ambrose,27,Tonsil/adenoid ops NEC,26,2022-10-03 21:13:29,2022-11-08 04:15:41
54bc34a2-cad7-4edf-9d0a-8e17eebb2201,Monti,1,2ndry exent cavity graft,17,2022-12-28 02:22:59,2022-10-25 04:12:46
1a45b1e3-50b9-4ff9-950f-24d938225213,Juieta,6,Lap tot intr-ab colectmy,34,2022-08-05 15:31:45,2023-02-12 14:01:44
a2ebfb27-14d4-441d-9465-a781e2cdc2b1,Ellery,7,Ventricl shunt-abdomen,40,2022-05-31 06:07:01,2022-05-10 08:52:45
aea493e5-3250-43f1-8ed0-312a901f6d61,Octavia,18,Imp/rep schan coch pros,25,2022-04-17 03:12:46,2022-10-03 18:49:22
1d5cd4a1-61c0-4590-b8c4-e3969ba112d4,Farrand,26,Hyperbaric oxygenation,5,2022-07-24 10:25:22,2022-03-17 01:36:23
f92aba53-eb8f-4cd7-8c7a-94cb8247be7b,Reidar,30,Local sm bowel perfusion,5,2022-11-10 02:35:46,2022-06-14 17:05:58
18c34cbe-d58d-4a17-bb56-ec4b6a6e4220,Evy,16,Visual field study,12,2023-02-01 01:44:32,2023-02-22 00:40:34
a13cc4ce-0179-43ae-81f1-f5f695d3834f,Glori,3,Reduction anal prolapse,24,2022-12-18 01:09:50,2022-12-27 18:31:41
efe28b50-5bf8-462c-b736-5e22baf955f3,Katya,7,Fit lo arm/hand prosthes,20,2022-06-26 10:23:43,2023-01-03 12:15:39
11a4cdd0-2462-4899-a186-e97778a66eee,Dermot,28,Insrt prsr snsr w/o lead,13,2022-10-13 21:22:52,2022-06-02 13:15:30
f19fdb59-740d-45f6-ae8b-edc30dcbbf97,Ranee,21,Vesicostomy,8,2022-11-06 06:56:17,2022-06-12 03:24:26
7ccccf2e-c648-4c23-935f-fafc13c9b8af,Ariela,20,C & s-upper urinary,15,2022-08-15 20:11:15,2022-08-14 10:49:16
40e8b74e-1302-4294-916c-0cbf232aad47,Diandra,17,Fallop tube dx proc NEC,37,2022-08-19 15:40:56,2022-12-15 06:03:11
869e66d7-362e-4150-b217-6c05eaf04e66,Melamie,22,Oth seg lung resect NOS,37,2022-11-24 03:10:58,2022-06-06 14:26:02
d047c573-a411-4e28-a840-2f817e8f5efb,Dasi,18,Incision of lid margin,29,2022-09-02 03:08:32,2022-06-20 00:32:41
a89aec85-f685-4f18-99af-eeb1f6ed3cca,Arny,23,Disarticulation of ankle,40,2023-01-07 13:37:05,2022-12-19 06:38:51
21555376-ba46-40a5-81ff-261023be84e6,Sheba,23,Parent infus nutrit sub,9,2023-02-19 10:39:42,2022-07-06 15:56:34
66c7f8b0-6e9b-4940-a558-84474cab8910,Brandais,16,Lap res transverse colon,7,2022-11-27 10:59:25,2022-12-27 21:09:07
5232ee3c-ff70-4a0d-aa3e-2945e872335e,Pia,5,Tot rep truncus arterios,24,2023-01-25 13:19:34,2022-10-02 03:25:59
a18734ee-db17-4f34-bf89-e33f19735aa4,Keen,13,Disarticulation of ankle,17,2022-08-02 10:35:19,2022-06-27 21:04:40
dd8a5dd5-0b68-41aa-9e8a-551503b11775,Stevena,17,Implt artf urin sphinct,34,2022-12-11 05:35:33,2022-11-27 13:36:57
85f687c0-81ad-476a-bb1d-70915b18f94d,Lola,13,Other bone dx proc NOS,12,2022-09-20 21:44:51,2022-04-05 18:44:34
4b2c45dd-c0a0-462f-965f-fa325b8e2078,Britney,26,Gum biopsy,27,2022-03-20 21:56:51,2022-06-19 11:25:49
cab5c659-eb72-428d-98e7-47a09625bb36,Valdemar,1,Bile duct incision NEC,40,2022-10-14 02:23:41,2023-01-07 18:10:39
25d71f64-7442-4416-84ee-e4534648f0ad,Else,22,Spermat cord/vas dx NEC,32,2022-10-10 17:12:34,2022-11-14 04:01:13
570c27ff-71fa-43f3-844a-dcdfaa8f5016,Stevena,29,Toxicology-eye,23,2022-12-07 12:55:46,2022-08-02 19:34:46
dcd52e40-d88c-4ed6-ac65-d946f9fb9eee,Amelita,13,Gum lesion excision,22,2022-03-25 17:55:22,2022-07-30 16:57:25
460ff343-0fea-4572-9f22-174a87435d81,Reena,14,Nonmag remov ant seg FB,38,2022-03-07 08:15:34,2023-02-21 20:44:59
aafae8a0-9a0f-4ba9-8eb7-b77e85d64465,Franciskus,20,Correction prominent ear,8,2022-10-21 22:49:22,2022-11-05 09:28:53
f73b50cd-72f9-4fd1-acae-9147358e2d39,Evania,24,Cisternal puncture,35,2023-01-07 11:53:54,2022-12-03 13:32:00
4e67582e-1ae9-4e55-9b0a-3f8edc73be2a,Caryl,16,Revis inner ear fenestra,32,2022-11-04 04:36:23,2022-08-08 02:07:05
7fcf168f-3e17-4099-9852-f1019cd03d9e,Gabbie,18,Replace vaginal pessary,30,2022-04-07 12:46:12,2023-01-20 10:50:06
39f960d0-7a64-464d-971e-7e270e4b665d,Nico,12,Tu bladder clearance,37,2023-01-01 11:34:40,2022-07-09 13:23:23
771b9f1f-671d-4ad8-a29b-b7452cc8fad0,Theda,6,Induct labor-rupt memb,14,2022-08-24 17:35:25,2022-11-27 14:50:33
fd9d5b74-2509-4958-b5c9-3ebd5139ed07,Zuzana,1,Tibia/fibula sequestrec,39,2022-06-01 12:34:22,2022-03-21 14:27:57
776f89f7-b302-4427-8092-30dc4e2ba87b,Shoshanna,30,Open fx reduction NEC,7,2022-04-29 17:14:39,2022-03-13 23:18:13
00e6619d-437d-4056-81ba-7be1cbf77588,Beaufort,25,Excision hand muscle les,39,2022-12-04 03:24:26,2023-01-27 08:04:09
f1441588-28fc-45d4-b89e-53db5acd4d97,Dedie,16,Other repair of joint,29,2022-03-03 10:31:03,2023-02-16 23:39:33
60350bae-c94c-4f07-84c0-dd3c4525e003,Neala,4,Conjunctivoplasty NEC,16,2022-06-13 18:37:19,2022-05-18 06:00:57
1c4b3759-7ba9-4f76-9d52-c35b6dd450d0,Wilmar,1,Los excis prostatic les,2,2022-03-07 00:35:09,2022-09-03 05:57:45
c2edd36d-f5a3-41d9-8636-8af55bf4f011,Niki,12,Contrast x-ray of orbit,40,2022-07-23 02:44:46,2023-03-01 21:25:24
73834547-4761-40d9-8599-dee6c1f15223,Louisa,30,Percutaneous cystostomy,40,2022-05-09 19:26:57,2022-03-22 07:13:19
f0fa8ff9-e7c8-45a3-85e0-356c9fb45ff4,Ceciley,5,Excise skull lesion,13,2023-01-12 21:37:54,2022-07-06 06:18:05
be766649-0b3b-473e-8ba8-3609387f5b33,Kirby,17,Construction of penis,40,2022-09-30 01:52:51,2022-03-06 22:11:43
ab3504c3-8153-4b88-9d54-227426549cb2,Sal,22,Open cecectomy NEC,21,2022-06-27 22:18:55,2022-06-01 04:42:22
f2ce351c-558e-4259-83f1-dcc464a43c75,Rebeka,11,Repair of hammer toe,25,2022-07-20 00:43:25,2022-09-24 19:26:17
c81c5a7b-8c1f-4cbe-ab74-6d409860b6c7,Angelita,29,Arthrodesis NEC,4,2023-01-06 13:00:56,2022-12-10 08:10:27
6beec38d-c50a-4fe7-8cbf-97f8b8a1d56f,Carmencita,14,Ligation dermal appendag,3,2022-11-17 03:33:01,2023-02-15 00:47:28
3c72da07-57f2-4016-a725-7aee24dab9b4,Clare,23,Perc angio extracran ves,5,2022-03-21 09:56:18,2022-06-03 01:49:23
8f98f21a-a3b9-4eee-8fdc-0986121e92c2,Leland,15,Knee joint biopsy,37,2022-12-18 18:16:09,2022-09-13 21:50:47
9254b3bd-5e46-4c4c-8138-5892efe5a313,Cesar,10,Other myectomy,5,2022-05-12 09:24:43,2022-10-09 13:45:12
8ea39819-b259-438c-a86f-38bf678cb764,Reyna,8,Remov skel musc stimulat,14,2022-04-19 10:24:30,2022-10-19 15:05:21
06045240-05f6-4aab-8898-a6440df49720,Crista,21,Prosth rep hrt septa NOS,22,2022-09-24 03:24:34,2022-10-18 13:02:07
379591a2-c2f1-4e43-9561-9f1053e2cee6,Bronny,13,Ins cath cranial cav/tis,34,2022-12-31 00:37:07,2023-01-21 15:29:27
080f4937-9ec0-4a0e-a2e9-95102d1b4c7b,Reeva,15,Open cecectomy NEC,16,2022-04-27 14:17:51,2022-07-04 12:20:36
bfe74bd9-3e21-4ebd-a40c-a73498888dc6,Filmore,21,Repl stent in bile duct,5,2022-11-06 00:04:32,2022-12-17 04:19:44
c9f92b0b-07be-4f43-9de4-e1e101b5f090,Angie,6,Frontal sinusotomy,8,2022-12-23 18:18:40,2022-09-22 03:50:44
1b831355-24d5-4f3b-a517-e149af7413e4,Isa,4,Chest cage bone div NEC,35,2022-05-27 02:06:32,2022-08-25 01:20:57
6b83e701-2739-43a3-b3df-56e7dd846372,Sonnie,26,Eyelid operation NEC,12,2022-10-01 02:45:44,2022-06-22 20:04:47
867ef518-69f8-4ab5-b415-598f4ac24b51,Lorry,1,Lap remove both ovaries,25,2022-09-26 04:57:25,2022-09-19 17:09:11
17323bfa-10ac-41dd-b507-c33c94b7f969,Ardenia,29,Venous cutdown,35,2022-09-13 04:06:35,2022-06-01 20:14:54
4549216c-a7a4-4307-a47e-e340edc4357b,Marjy,19,Transab sm bowel endosc,28,2022-04-09 13:03:04,2022-08-18 09:43:04
2c6352f2-28a5-48df-a181-d82da0714b6b,Riobard,9,Insert intestinal tube,35,2023-02-03 20:07:03,2022-07-05 16:25:35
976898fd-0af1-4700-96f5-d41e0b7b1c28,Mei,9,Imp bivn ext hrt ast sys,33,2022-06-02 09:35:36,2022-05-16 02:08:43
e9e436b3-8a06-474a-87d5-2e9d453653a1,Milka,29,Ins drug-elut coronry st,17,2022-06-19 05:23:07,2022-08-12 19:57:24
6c199158-34d0-4206-bbcf-519292fdd231,Grethel,17,Blood vessel thermograph,37,2022-09-11 08:24:58,2022-12-13 21:46:37
c8085579-ee82-4e2e-927f-0b362e61dbea,Ashlan,30,Cataract extraction NEC,8,2022-10-18 09:18:43,2022-05-12 01:02:33
c455fee1-9d12-4561-9b71-63afdf3ea618,Niko,5,Revise or remove pacemak,19,2022-07-11 15:20:28,2023-02-20 11:23:13
a99827cc-a0b8-41e7-b9bc-d24ede72df59,Corinne,30,Culdocentesis,4,2022-09-22 05:44:07,2023-01-30 12:44:38
2cb98899-2cd0-4f3c-8c8c-647c25b2020c,Emelda,30,Arth/pros rem wo re-shld,9,2023-01-03 06:48:59,2022-04-21 13:23:06
b5a1236c-da47-4c4e-8fbd-eb9870df5ef8,Leupold,24,Corneovitreal adhesiolys,31,2022-08-11 23:41:57,2023-02-24 16:37:24
6439d128-f252-4e07-96f5-ca41ac8c806c,Edy,15,Remov intralum stoma FB,4,2022-11-28 21:09:52,2022-10-13 18:44:33
a8521356-4ee6-412b-8578-33d6bb4af3e4,Vinson,30,Alveoloplasty,37,2022-11-04 00:45:49,2023-01-19 05:03:08
068d056b-60eb-45f6-996e-a18487e9a753,Rafa,24,Renal anastomosis,35,2022-05-04 02:09:14,2022-09-09 20:06:58
7791c4c1-a741-44ef-a18b-6244d6f35c72,Jozef,27,Bone graft to face bone,6,2022-07-16 15:40:48,2023-01-05 18:24:27
8c0fb658-98c9-4e3c-bec7-cad9fa58e159,Berkly,7,Remov intralum uter FB,12,2022-12-21 17:31:11,2022-04-12 17:17:20
86bf4feb-48c4-4e5e-8a9e-d429db6f6113,Chandra,16,Intralum urete adhesioly,22,2022-07-11 02:14:52,2023-01-21 12:03:51
04191c89-1563-4510-ba4a-ffd590a54c5e,Van,6,Remov intralum colon FB,39,2022-06-19 07:31:10,2022-11-25 09:12:02
225ecc52-199e-4720-bd53-394cf4cf3cfd,Irwinn,23,Repair conjunct lacerat,4,2022-04-11 22:40:23,2022-09-11 21:12:45
c2140d8c-a449-46e5-a117-3dee00da2b25,Samantha,22,Shorten 1 extraoc musc,5,2022-10-31 19:15:19,2022-04-03 02:34:09
200d977c-6262-4722-b86d-d522b2cfc579,Lauritz,14,Insert skel musc stimula,4,2022-06-21 13:33:01,2023-02-05 11:11:48
c151121f-0bb1-4ec7-9d5b-06dac9b55cb9,Prent,4,Excision foot joint NEC,6,2022-04-01 11:39:22,2022-11-28 06:39:49
37d4f493-a797-4ade-bb97-46f8fc1c3faa,Kassey,29,Bronchial fistula clos,27,2022-12-30 18:52:40,2022-04-16 18:53:58
505bbdbf-bdad-45b7-af90-e38e61079f39,Vonny,26,Excision acoustc neuroma,36,2023-01-13 22:49:32,2022-12-27 07:05:15
01b7ab99-bce3-4663-9409-9556eefc66a7,Consolata,12,Contr cerebr arteriogram,6,2022-09-06 14:17:41,2023-01-13 20:05:35
ee15c75d-e5b0-4884-972e-d16f56601202,Theo,4,Int inser lead atri-vent,39,2022-09-08 23:08:20,2023-02-23 07:04:24
73337de2-ce02-4518-adfa-e15560ec916d,Gibb,19,Oral cavity ops NEC,33,2022-11-27 13:18:43,2022-04-04 20:52:49
a029ad9c-4f69-4075-8478-6d74fb8043a5,Annette,12,Contrast arteriogram NOS,32,2022-08-16 20:25:58,2022-12-31 16:37:39
dff2e8c8-bb35-4049-96ef-10dc38d67c6b,Sissy,9,Total abd hyst NEC/NOS,25,2022-07-05 22:10:35,2022-07-22 21:47:04
7db2269f-31fd-413c-ae1d-745f57330426,Darcy,19,Neurologic examination,4,2022-05-28 23:12:29,2022-11-08 23:16:33
c3cd3fa8-a862-4069-824f-d641fd311759,Prent,13,Imp/rep schan coch pros,16,2023-02-01 13:54:39,2022-09-26 09:31:53
3d0fe7da-0d09-4186-8db0-04a810689673,Lauryn,30,Abdomen artery incision,39,2022-12-13 12:18:30,2022-07-17 06:28:57
9b08e59d-57c3-49a1-a635-923b74ebd9c2,Delaney,13,Hand fasciectomy NEC,39,2022-03-17 03:02:19,2022-10-24 22:55:54
36995c51-f1de-435a-aeb1-f753db260cf7,Spencer,11,Intravasclr spectroscopy,25,2023-01-18 20:13:18,2022-03-11 01:48:03
11134eea-3065-4296-8ef8-a1296a9b5f6b,Rolando,8,Other chordotomy,17,2023-02-18 16:08:38,2022-12-18 12:55:15
d27e8ac3-ec76-4ac0-8269-707433e217a8,Frankie,22,Reduct intuss ali tract,37,2022-05-26 16:04:56,2022-05-16 00:04:23
49b08d33-8f6a-4abd-b41c-01ec3a4fe507,Greer,26,Lg-to-lg bowel anastom,39,2022-04-20 07:56:16,2022-06-21 17:14:40
752d7315-667d-45d8-9e67-33028c138157,Harmony,20,Other uvula operations,31,2022-09-07 16:13:05,2022-08-15 17:20:10
59d0a6c8-74f4-4b93-b3d9-0b255b935763,Alta,7,Remove imp device NOS,2,2022-11-28 17:12:11,2022-07-08 15:21:26
05ee47d3-d8bf-4c36-9c83-0bd3db01612c,Alford,28,Aorta resection & anast,25,2022-11-16 09:19:33,2022-05-03 04:14:18
d8324ac1-9466-41d6-b9bd-e5b7559ff77a,Gordan,30,Tenotomy of hand,14,2023-02-25 16:46:13,2022-10-31 09:54:23
fde1d095-bec6-4a99-bf7e-7f24ffac2556,Rosalia,7,Thoracic duct op NEC,40,2022-07-10 18:56:58,2022-07-18 15:59:49
0a6fd4cf-387b-47e0-aea1-4160128ef6c1,Chris,15,Open ureteral biopsy,13,2022-11-25 21:37:45,2022-12-15 05:38:41
b7a88245-6584-4696-bca9-766d1c65d3d3,Charissa,1,Prostatic operation NEC,32,2022-11-09 19:21:30,2022-11-13 12:35:53
9d58d4f7-8127-4eb2-9c18-44f472a114ee,Hyacinthie,26,Remov other GI device,1,2022-12-14 09:45:02,2022-06-06 16:54:38
37b8d209-3254-4cc0-a413-f3f630334775,Datha,14,Thoracoscopc decort lung,32,2022-09-28 15:37:24,2022-07-08 14:14:48
f9686a73-ab2b-4197-944a-98345e8b0548,Jan,17,Loc exc bone les femur,40,2022-11-12 23:20:04,2022-06-03 16:46:07
8cf77713-6535-4ce7-96ad-ea74a3fed7c2,Vin,1,Bilat endos occ tube NEC,39,2022-07-27 01:35:17,2022-04-03 06:22:57
412ce3cc-3437-4e72-8164-5a03a32b8ce5,Alvera,25,Rep anulus fibrosus-grft,2,2022-06-25 17:29:45,2022-05-05 16:50:09
2503da13-a976-44e4-81e4-dbb7f99b5d1d,Laverna,9,Toxicology-peritoneum,12,2023-02-08 02:21:57,2022-08-21 14:40:53
c1f5c605-42cc-4bf6-8ccb-794c6bb10e58,Babita,28,Lumb/lmbsac fus ant/post,29,2022-06-12 17:11:38,2022-04-21 19:12:13
98d1477b-eb13-40a4-8d06-c610b70028ec,Kin,15,Salivary duct probing,37,2022-08-30 20:46:23,2022-03-30 06:49:38
2fd8a521-64be-4d99-9bea-049fd5d43060,Hazlett,27,Shoulder synovectomy,23,2022-05-22 19:40:13,2022-08-05 14:37:37
46825b53-dccd-4891-873b-6a7461de505c,Saidee,3,Thyroid field aspiration,1,2022-05-03 21:19:26,2022-03-13 10:15:17
78222747-c997-4d59-9625-f0307ace853d,Drugi,27,Culture-female genital,3,2022-08-10 02:36:11,2023-01-22 12:13:38
ac574a50-847b-4b65-984e-38c62b709d4c,Gerick,26,Tot repair tetral fallot,21,2023-01-18 11:03:37,2022-11-02 03:52:00
e734305e-ddd9-4272-908b-81f7d47c1fcb,Ely,27,Int inser lead atri-vent,8,2022-10-14 16:11:22,2023-01-29 17:05:45
14f4da79-f995-404a-ada9-3af1ba04ffc7,Jourdain,20,Cardioplegia,14,2023-02-03 04:48:48,2022-12-29 05:58:09
a45b72f2-07e7-4ade-90e6-68c473f6d50a,Hollis,30,Lap abd rep-diaphr hern,35,2023-02-27 14:48:01,2022-06-24 10:33:24
ab8adf40-d2e1-48cc-bd67-a185aa5d6f80,Cullen,5,Ven cath renal dialysis,37,2022-10-20 22:02:43,2022-12-07 12:31:28
e6b9ad17-b9d9-4d4a-b5b9-c010acf575ca,Ivett,13,Esophagogastroplasty,2,2022-10-03 18:07:48,2022-11-01 01:24:17
d43b4ba6-30af-4899-b1b1-43df1fb7f9a4,Stanton,3,Gas hysterosalpingogram,15,2022-11-09 20:05:52,2022-03-30 06:02:49
3a2ad4a4-89cd-4a88-8d1d-f217f659f595,Kym,2,C & s-lower GI,20,2022-09-13 16:33:15,2022-07-22 11:17:06
99184beb-c893-4aac-bb32-fc2988a0872d,Rowena,14,Oth totl excision thymus,3,2022-04-28 17:58:59,2023-01-23 12:54:34
2d657070-1f03-4f49-8092-9ce92c9683f3,Phillipp,8,Dacryocystorhinostomy,34,2022-04-30 20:55:04,2023-01-07 01:06:41
c98902ca-4e84-47a7-8d8f-2ba7b3cb18f2,Patric,23,Removal head/neck FB,40,2022-08-26 13:14:44,2023-01-06 07:31:44
1cb5cf0f-1500-45cb-8e65-47299e464e15,Benita,13,Tympanosympathectomy,26,2022-09-16 23:54:44,2022-06-17 21:36:14
8b5bb375-ffe9-47b2-a7bd-4e85a5789026,Orelia,22,Ovarian biopsy NEC,34,2022-08-10 10:47:55,2022-09-15 06:48:00
1d4bdf5f-9c0b-4ebc-971f-0dbbba1caf5c,Beverlie,12,Radical excis skin les,34,2022-09-19 21:54:26,2023-02-05 20:14:09
87386e6a-d3a5-4056-874b-d987434fe73f,Modestine,2,Retroperiton pneumogram,6,2023-01-16 05:46:47,2022-08-22 23:34:06
8eca2128-815e-488e-81f6-71e6f123a55f,Emilie,22,Oth transmyo revascular,28,2022-06-16 02:24:10,2022-12-12 19:33:00
172eb62d-7934-441f-bb7e-d062ba4ad96b,Nerte,8,Augmentation rhinoplasty,2,2023-01-14 12:41:02,2022-07-22 12:31:35
461f9fc1-3bd5-4c68-9d61-9cfd69b3cc94,Ivar,1,Clos mediastinal biopsy,27,2022-09-22 21:01:10,2022-12-23 15:06:40
fee339b3-4db1-49e3-bd44-222b0d7758dc,Bliss,11,Bilat adrenal explorat,23,2022-12-31 17:12:27,2022-07-20 02:19:53
1545cfe2-ab0a-4953-9ebb-620b220b5d79,Corney,9,Dx ultrasound-heart,20,2022-04-12 11:04:58,2022-03-02 11:50:26
5557a7ba-2316-40e1-a865-d64cca52a8ee,Torrie,13,Suture tendn sheath hand,13,2022-10-11 18:44:18,2023-01-21 14:07:03
0481c683-5e17-4f4f-8bd0-d3221ff03ce8,Brietta,7,Nonmagnet remove FB lens,35,2022-12-01 19:45:10,2022-05-26 03:04:14
82609f3f-c808-4b7f-ac68-4827d4ee0733,Stafford,20,Femur injury op NOS,40,2022-12-04 22:58:00,2022-04-07 02:58:34
12a3ed36-f391-4dc5-8f32-8329f4812e2b,Audrie,2,Clos pharynx fistula NEC,40,2022-08-19 07:43:27,2023-01-05 13:12:36
624162c5-a422-4853-971b-e8110ba2a175,Ramsey,26,Crisis intervention,28,2023-01-21 05:28:03,2022-05-31 23:02:07
5279929d-1b59-4c04-a9da-d07a3ab82c1a,Marvin,13,Muscle trnsfr/transplant,10,2022-04-20 19:16:55,2022-12-09 19:36:19
65cad767-69dd-4e4c-876c-239938e6e041,Alfy,30,Repair of tongue NEC,17,2022-12-29 07:34:41,2023-01-09 18:52:21
8d0664cf-051d-446e-91d4-68622bbfb508,Dolli,28,Thoracic vessel excision,40,2022-06-21 18:53:10,2022-11-30 20:34:27
cb29c129-0e30-4cd9-8197-b3b927455e3a,Corliss,16,Radius & ulna biopsy,20,2023-01-22 20:54:40,2022-07-14 01:24:56
ce8ecb5b-7707-471b-b29f-143a792c7909,Doro,24,Vasectomy,18,2022-03-08 17:48:40,2022-06-23 03:11:22
001fff9e-2895-43eb-903d-cd1883cb3e9f,Windy,2,Close ureth fistula NEC,28,2023-01-20 22:05:04,2022-03-27 08:33:43
2c3f1f89-bcde-41d0-9e49-d1e90acb9ac9,Lanae,24,Thorac var v lig-strip,17,2022-09-27 10:31:17,2022-04-28 11:09:07
cb53a4f7-e7d2-40ec-94ae-8aecb3e366cc,Dreddy,3,Open seminal vesicles bx,35,2022-11-03 13:10:15,2022-12-08 10:48:27
c91ba042-28d0-47eb-a6bb-08007fd6ff82,Kiel,26,Suture scleral lacer,3,2022-08-08 23:04:26,2022-09-04 20:53:06
090811ff-32d5-4bd9-9910-08d897d1129d,Abbe,1,Arthroplasty metacar w/o,25,2022-06-08 10:00:21,2022-07-12 00:34:27
d8f35c97-466d-4fd2-ac4c-610eaabeb54f,Ciro,26,Nonexc destruc iris les,19,2022-10-21 18:09:23,2023-02-21 05:16:10
849f2614-9223-4d38-a624-4fae3bd5424b,Ignacius,25,Gastropexy,13,2022-11-20 23:14:41,2022-12-07 15:40:50
84f83f9a-5345-4d9d-a099-c2d6195a7088,Town,11,Other post segment ops,13,2022-04-12 11:13:41,2022-09-10 11:15:57
7b152924-8cb8-4654-952f-3fee264d203e,Cloris,19,Lung vol reduction surg,37,2022-06-29 21:34:35,2022-09-17 14:40:18
26e32e72-3398-4169-b6d2-c966c4b55ab2,Sarine,6,Oth reimplant of ovary,39,2022-11-18 14:16:35,2022-09-22 17:47:17
a08ac627-9397-4e91-b819-d346405a6b8c,Ebony,22,Joint biopsy NOS,31,2023-02-25 14:18:54,2022-10-22 14:01:01
bfe82cbf-a7b3-48ff-9634-080ab11b4fc0,Arlinda,13,Other tracheal repair,21,2023-01-28 00:39:27,2022-07-01 19:43:44
6db62d77-0786-4ead-a609-e130f0f1a1c2,Archibold,18,Bladder exstrophy repair,25,2022-11-06 19:29:00,2022-04-29 00:59:14
7539053a-ea6d-4fd8-940d-18524f11f8cf,Rockwell,12,Revis inner ear fenestra,33,2023-02-23 08:34:04,2023-03-01 06:33:01
90136064-e657-442f-ad03-e5786d1ca892,Sheila-kathryn,23,Robotic ast proc NEC/NOS,9,2023-02-19 21:02:17,2022-05-29 02:40:38
0c05bac2-2c6a-4568-a8a9-57e357a2dbb4,Collen,7,Part ostectomy-femur,14,2022-09-27 03:01:07,2022-11-21 14:56:29
dacc421c-b4be-4171-bbce-626c76391519,Stephi,25,Vitreous removal NEC,12,2022-09-22 10:03:54,2022-07-19 09:21:38
c7d2c7a5-0217-4a1e-a2f2-17d1536c9de2,Mikaela,19,Other control gast hem,7,2022-03-19 03:07:13,2022-06-14 15:12:16
deb668b5-1b94-4196-ac04-e48f6f40e3d0,Tiffanie,15,Operation on orbit NEC,13,2023-02-10 11:55:23,2022-08-03 03:03:04
838a8d65-fb3d-439f-84e8-5aa556b94dcf,Kala,23,Pineal biopsy,14,2022-09-19 12:47:55,2022-07-09 21:44:56
cf890ecb-018e-430c-bf68-f0e3f0fd7041,Teriann,30,Epilation of skin,20,2022-05-02 14:10:13,2022-09-23 04:10:01
8b79a784-9644-4797-8c37-0f8307f04c87,Kimberlee,20,Endosc remove panc stone,10,2022-11-27 03:51:49,2022-09-20 17:57:57
cbf6fd76-d4d1-48fd-b5d6-eaa74951d095,Jordon,26,Percutaneous cystostomy,39,2022-04-05 16:27:01,2022-08-22 02:29:44
78421a24-b0f7-4e86-b70c-0e80ecffa43c,Thedrick,4,Limb shorten-metacar/car,11,2022-07-10 20:34:16,2022-07-05 22:57:26
b6e46efc-166d-47f7-af04-3f4d8ddf157a,Yul,8,Repair heart assist sys,16,2022-08-20 07:02:56,2022-05-30 15:57:41
609cbecf-e6e0-437d-8491-7ccfc221ff08,Yelena,20,Fasciotomy of hand,25,2022-07-10 09:33:25,2022-11-06 00:04:21
658dbbd0-f07a-4a71-ba2a-c4b4c77e3fa6,Fran,20,Oth lo vision aid dispen,30,2022-11-27 14:35:11,2022-06-30 04:56:07
42a9ad6e-fdaa-4939-8003-1362143967c9,Kelsy,6,Remove penetrat FB eye,1,2022-03-08 02:19:25,2023-01-01 00:47:20
0ef7ccd6-8945-43c2-9ca9-e1c039c48f8a,Mellisent,6,Remov therapeut dev NEC,11,2022-06-04 04:28:46,2023-01-21 09:38:58
d2a8c731-1c10-4e64-9579-159f438e12fb,Georgette,22,Oth arthrotomy-ankle,4,2022-07-22 17:48:42,2022-08-23 10:20:27
3b5eeae5-cfb6-4b29-9079-a4160f9226b1,Nicolette,22,Humerus division NEC,34,2022-07-30 03:26:56,2022-08-09 14:49:13
27528fa1-292a-4c40-b38a-bcba5d8d7fd5,Nikoletta,1,Repair of cleft lip,34,2022-07-28 13:19:37,2022-05-05 19:01:40
b5d7c803-cfde-4173-8002-e2303d38b554,Marybelle,25,Bact smear-spleen/marrow,39,2022-05-02 03:23:52,2022-03-03 08:22:44
7875a733-307e-4e34-a629-72a34fd12f8d,Humphrey,15,Cl reduct maxillary fx,30,2022-04-06 10:42:37,2023-01-06 01:56:17
d53ea562-bfd0-4590-a3e6-dbaffb244f45,Carena,22,Metacarpocarpal fusion,39,2022-10-24 03:04:50,2023-02-03 20:06:01
193a99b7-cf90-4a85-9f98-6bafeb26d044,Rhett,27,Abltn liver les/tiss NEC,3,2022-09-26 09:38:16,2022-08-25 23:08:45
84db5d73-111f-4b0c-9e31-515b24c8f2ec,Lucita,28,Insertion of iud,3,2022-04-13 11:37:33,2022-05-02 13:53:39
b2a8a4e0-10fb-4f1a-ac04-31acf8555dc0,Clary,4,Suture uterine lacerat,20,2022-04-14 21:13:10,2023-01-03 21:39:16
6d581753-ab04-466c-a0a5-a091a0f933c9,Denver,12,C & s-lower urinary,12,2023-02-26 14:03:51,2022-06-24 22:51:38
f03e7874-9205-42a1-9dd5-f116a1ed2eb1,Barty,15,Exc lacrimal gland NOS,1,2022-11-12 03:21:22,2022-10-08 08:52:01
29645e32-7fdc-4bd1-81d3-84bc40e38552,Pris,20,Local excis esophag NEC,14,2022-06-23 03:30:47,2022-12-17 14:24:58
9b290b0e-7045-4f8e-9579-d78423c59f14,Billy,20,Joint movement training,1,2022-12-16 18:03:35,2022-09-08 01:32:41
affa0f42-f6b1-42d2-badd-2b86e93c2b2e,Cassy,16,Intravasc msmnt cor art,33,2022-09-21 11:53:26,2022-09-12 12:05:22
